image_path,student_id,group,split,aug_type,field,gt_value,cer,correct
images/augmented/G/73036007_aug4_perspective.png,73036007,G,augmented,perspective,student_id,73036007,0.0,True
images/augmented/G/73036007_aug4_perspective.png,73036007,G,augmented,perspective,prename,นาย,0.0,True
images/augmented/G/73036007_aug4_perspective.png,73036007,G,augmented,perspective,name,บัณฑิตคอ7ครุศาสตร์อุตสาหกรรมและเทคโนโลยี7,0.0,True
images/augmented/G/73036007_aug4_perspective.png,73036007,G,augmented,perspective,faculty_name,คณะครุศาสตร์อุตสาหกรรมและเทคโนโลยี,0.0,True
images/augmented/G/73036007_aug4_perspective.png,73036007,G,augmented,perspective,degree,ปรัชญาดุษฎีบัณฑิต,0.0,True
images/augmented/G/73036007_aug4_perspective.png,73036007,G,augmented,perspective,program,เทคโนโลยีเพื่อการเรียนรู้และนวัตกรรม(หลักสูตรนานาชาติ),0.0,True
images/augmented/G/73036007_aug4_perspective.png,73036007,G,augmented,perspective,date_of_birth,1977-09-01,0.7,False
images/augmented/G/73036007_aug4_perspective.png,73036007,G,augmented,perspective,admis_date,2021-01-11,0.7,False
images/augmented/G/73036007_aug5_jpeg_dark.png,73036007,G,augmented,jpeg_dark,student_id,73036007,0.0,True
images/augmented/G/73036007_aug5_jpeg_dark.png,73036007,G,augmented,jpeg_dark,prename,นาย,0.0,True
images/augmented/G/73036007_aug5_jpeg_dark.png,73036007,G,augmented,jpeg_dark,name,บัณฑิตคอ7ครุศาสตร์อุตสาหกรรมและเทคโนโลยี7,0.0,True
images/augmented/G/73036007_aug5_jpeg_dark.png,73036007,G,augmented,jpeg_dark,faculty_name,คณะครุศาสตร์อุตสาหกรรมและเทคโนโลยี,0.058823529411764705,True
images/augmented/G/73036007_aug5_jpeg_dark.png,73036007,G,augmented,jpeg_dark,degree,ปรัชญาดุษฎีบัณฑิต,0.0,True
images/augmented/G/73036007_aug5_jpeg_dark.png,73036007,G,augmented,jpeg_dark,program,เทคโนโลยีเพื่อการเรียนรู้และนวัตกรรม(หลักสูตรนานาชาติ),0.07407407407407407,True
images/augmented/G/73036007_aug5_jpeg_dark.png,73036007,G,augmented,jpeg_dark,date_of_birth,1977-09-01,0.7,False
images/augmented/G/73036007_aug5_jpeg_dark.png,73036007,G,augmented,jpeg_dark,admis_date,2021-01-11,0.7,False
images/original/G/73036011.png,73036011,G,original,none,student_id,73036011,0.0,True
images/original/G/73036011.png,73036011,G,original,none,prename,นาย,0.0,True
images/original/G/73036011.png,73036011,G,original,none,name,บัณฑิตคอ11ครุศาสตร์อุตสาหกรรมและเทคโนโลยี11,0.0,True
images/original/G/73036011.png,73036011,G,original,none,faculty_name,คณะครุศาสตร์อุตสาหกรรมและเทคโนโลยี,0.058823529411764705,True
images/original/G/73036011.png,73036011,G,original,none,degree,ปรัชญาดุษฎีบัณฑิต,0.0,True
images/original/G/73036011.png,73036011,G,original,none,program,เทคโนโลยีเพื่อการเรียนรู้และนวัตกรรม(หลักสูตรนานาชาติ),0.07407407407407407,True
images/original/G/73036011.png,73036011,G,original,none,date_of_birth,1993-11-19,0.8,False
images/original/G/73036011.png,73036011,G,original,none,admis_date,2021-01-11,0.7,False
images/augmented/G/73036011_aug1_rotate_bright.png,73036011,G,augmented,rotate_bright,student_id,73036011,0.0,True
images/augmented/G/73036011_aug1_rotate_bright.png,73036011,G,augmented,rotate_bright,prename,นาย,0.0,True
images/augmented/G/73036011_aug1_rotate_bright.png,73036011,G,augmented,rotate_bright,name,บัณฑิตคอ11ครุศาสตร์อุตสาหกรรมและเทคโนโลยี11,0.0,True
images/augmented/G/73036011_aug1_rotate_bright.png,73036011,G,augmented,rotate_bright,faculty_name,คณะครุศาสตร์อุตสาหกรรมและเทคโนโลยี,0.0,True
images/augmented/G/73036011_aug1_rotate_bright.png,73036011,G,augmented,rotate_bright,degree,ปรัชญาดุษฎีบัณฑิต,0.0,True
images/augmented/G/73036011_aug1_rotate_bright.png,73036011,G,augmented,rotate_bright,program,เทคโนโลยีเพื่อการเรียนรู้และนวัตกรรม(หลักสูตรนานาชาติ),0.037037037037037035,True
images/augmented/G/73036011_aug1_rotate_bright.png,73036011,G,augmented,rotate_bright,date_of_birth,1993-11-19,0.8,False
images/augmented/G/73036011_aug1_rotate_bright.png,73036011,G,augmented,rotate_bright,admis_date,2021-01-11,0.7,False
images/augmented/G/73036011_aug2_noise.png,73036011,G,augmented,noise,student_id,73036011,0.0,True
images/augmented/G/73036011_aug2_noise.png,73036011,G,augmented,noise,prename,นาย,0.0,True
images/augmented/G/73036011_aug2_noise.png,73036011,G,augmented,noise,name,บัณฑิตคอ11ครุศาสตร์อุตสาหกรรมและเทคโนโลยี11,0.0,True
images/augmented/G/73036011_aug2_noise.png,73036011,G,augmented,noise,faculty_name,คณะครุศาสตร์อุตสาหกรรมและเทคโนโลยี,0.11764705882352941,True
images/augmented/G/73036011_aug2_noise.png,73036011,G,augmented,noise,degree,ปรัชญาดุษฎีบัณฑิต,0.0,True
images/augmented/G/73036011_aug2_noise.png,73036011,G,augmented,noise,program,เทคโนโลยีเพื่อการเรียนรู้และนวัตกรรม(หลักสูตรนานาชาติ),0.037037037037037035,True
images/augmented/G/73036011_aug2_noise.png,73036011,G,augmented,noise,date_of_birth,1993-11-19,0.8,False
images/augmented/G/73036011_aug2_noise.png,73036011,G,augmented,noise,admis_date,2021-01-11,0.7,False
images/augmented/G/73036011_aug3_blur_contrast.png,73036011,G,augmented,blur_contrast,student_id,73036011,0.0,True
images/augmented/G/73036011_aug3_blur_contrast.png,73036011,G,augmented,blur_contrast,prename,นาย,0.0,True
images/augmented/G/73036011_aug3_blur_contrast.png,73036011,G,augmented,blur_contrast,name,บัณฑิตคอ11ครุศาสตร์อุตสาหกรรมและเทคโนโลยี11,0.0,True
images/augmented/G/73036011_aug3_blur_contrast.png,73036011,G,augmented,blur_contrast,faculty_name,คณะครุศาสตร์อุตสาหกรรมและเทคโนโลยี,0.11764705882352941,True
images/augmented/G/73036011_aug3_blur_contrast.png,73036011,G,augmented,blur_contrast,degree,ปรัชญาดุษฎีบัณฑิต,0.0,True
images/augmented/G/73036011_aug3_blur_contrast.png,73036011,G,augmented,blur_contrast,program,เทคโนโลยีเพื่อการเรียนรู้และนวัตกรรม(หลักสูตรนานาชาติ),0.1111111111111111,True
images/augmented/G/73036011_aug3_blur_contrast.png,73036011,G,augmented,blur_contrast,date_of_birth,1993-11-19,0.8,False
images/augmented/G/73036011_aug3_blur_contrast.png,73036011,G,augmented,blur_contrast,admis_date,2021-01-11,0.8,False
images/augmented/G/73036011_aug4_perspective.png,73036011,G,augmented,perspective,student_id,73036011,0.0,True
images/augmented/G/73036011_aug4_perspective.png,73036011,G,augmented,perspective,prename,นาย,0.0,True
images/augmented/G/73036011_aug4_perspective.png,73036011,G,augmented,perspective,name,บัณฑิตคอ11ครุศาสตร์อุตสาหกรรมและเทคโนโลยี11,0.0,True
images/augmented/G/73036011_aug4_perspective.png,73036011,G,augmented,perspective,faculty_name,คณะครุศาสตร์อุตสาหกรรมและเทคโนโลยี,0.058823529411764705,True
images/augmented/G/73036011_aug4_perspective.png,73036011,G,augmented,perspective,degree,ปรัชญาดุษฎีบัณฑิต,0.0,True
images/augmented/G/73036011_aug4_perspective.png,73036011,G,augmented,perspective,program,เทคโนโลยีเพื่อการเรียนรู้และนวัตกรรม(หลักสูตรนานาชาติ),0.0,True
images/augmented/G/73036011_aug4_perspective.png,73036011,G,augmented,perspective,date_of_birth,1993-11-19,0.8,False
images/augmented/G/73036011_aug4_perspective.png,73036011,G,augmented,perspective,admis_date,2021-01-11,0.7,False
images/augmented/G/73036011_aug5_jpeg_dark.png,73036011,G,augmented,jpeg_dark,student_id,73036011,0.0,True
images/augmented/G/73036011_aug5_jpeg_dark.png,73036011,G,augmented,jpeg_dark,prename,นาย,0.0,True
images/augmented/G/73036011_aug5_jpeg_dark.png,73036011,G,augmented,jpeg_dark,name,บัณฑิตคอ11ครุศาสตร์อุตสาหกรรมและเทคโนโลยี11,0.0,True
images/augmented/G/73036011_aug5_jpeg_dark.png,73036011,G,augmented,jpeg_dark,faculty_name,คณะครุศาสตร์อุตสาหกรรมและเทคโนโลยี,0.11764705882352941,True
images/augmented/G/73036011_aug5_jpeg_dark.png,73036011,G,augmented,jpeg_dark,degree,ปรัชญาดุษฎีบัณฑิต,0.0,True
images/augmented/G/73036011_aug5_jpeg_dark.png,73036011,G,augmented,jpeg_dark,program,เทคโนโลยีเพื่อการเรียนรู้และนวัตกรรม(หลักสูตรนานาชาติ),0.1111111111111111,True
images/augmented/G/73036011_aug5_jpeg_dark.png,73036011,G,augmented,jpeg_dark,date_of_birth,1993-11-19,0.8,False
images/augmented/G/73036011_aug5_jpeg_dark.png,73036011,G,augmented,jpeg_dark,admis_date,2021-01-11,0.7,False
images/original/G/73046003.png,73046003,G,original,none,student_id,73046003,0.0,True
images/original/G/73046003.png,73046003,G,original,none,prename,นาย,0.0,True
images/original/G/73046003.png,73046003,G,original,none,name,บัณฑิตกษ3เทคโนโลยีการเกษตร3,0.0,True
images/original/G/73046003.png,73046003,G,original,none,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/original/G/73046003.png,73046003,G,original,none,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/original/G/73046003.png,73046003,G,original,none,program,พัฒนาการเกษตรและการจัดการทรัพยากร,0.0,True
images/original/G/73046003.png,73046003,G,original,none,date_of_birth,1997-06-03,0.6,False
images/original/G/73046003.png,73046003,G,original,none,admis_date,2021-01-11,0.8,False
images/augmented/G/73046003_aug1_rotate_bright.png,73046003,G,augmented,rotate_bright,student_id,73046003,0.0,True
images/augmented/G/73046003_aug1_rotate_bright.png,73046003,G,augmented,rotate_bright,prename,นาย,0.0,True
images/augmented/G/73046003_aug1_rotate_bright.png,73046003,G,augmented,rotate_bright,name,บัณฑิตกษ3เทคโนโลยีการเกษตร3,0.0,True
images/augmented/G/73046003_aug1_rotate_bright.png,73046003,G,augmented,rotate_bright,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/augmented/G/73046003_aug1_rotate_bright.png,73046003,G,augmented,rotate_bright,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046003_aug1_rotate_bright.png,73046003,G,augmented,rotate_bright,program,พัฒนาการเกษตรและการจัดการทรัพยากร,0.0,True
images/augmented/G/73046003_aug1_rotate_bright.png,73046003,G,augmented,rotate_bright,date_of_birth,1997-06-03,0.6,False
images/augmented/G/73046003_aug1_rotate_bright.png,73046003,G,augmented,rotate_bright,admis_date,2021-01-11,0.7,False
images/augmented/G/73046003_aug2_noise.png,73046003,G,augmented,noise,student_id,73046003,0.0,True
images/augmented/G/73046003_aug2_noise.png,73046003,G,augmented,noise,prename,นาย,0.0,True
images/augmented/G/73046003_aug2_noise.png,73046003,G,augmented,noise,name,บัณฑิตกษ3เทคโนโลยีการเกษตร3,0.0,True
images/augmented/G/73046003_aug2_noise.png,73046003,G,augmented,noise,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/augmented/G/73046003_aug2_noise.png,73046003,G,augmented,noise,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046003_aug2_noise.png,73046003,G,augmented,noise,program,พัฒนาการเกษตรและการจัดการทรัพยากร,0.0,True
images/augmented/G/73046003_aug2_noise.png,73046003,G,augmented,noise,date_of_birth,1997-06-03,0.6,False
images/augmented/G/73046003_aug2_noise.png,73046003,G,augmented,noise,admis_date,2021-01-11,0.8,False
images/augmented/G/73046003_aug3_blur_contrast.png,73046003,G,augmented,blur_contrast,student_id,73046003,0.0,True
images/augmented/G/73046003_aug3_blur_contrast.png,73046003,G,augmented,blur_contrast,prename,นาย,0.0,True
images/augmented/G/73046003_aug3_blur_contrast.png,73046003,G,augmented,blur_contrast,name,บัณฑิตกษ3เทคโนโลยีการเกษตร3,0.0,True
images/augmented/G/73046003_aug3_blur_contrast.png,73046003,G,augmented,blur_contrast,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/augmented/G/73046003_aug3_blur_contrast.png,73046003,G,augmented,blur_contrast,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046003_aug3_blur_contrast.png,73046003,G,augmented,blur_contrast,program,พัฒนาการเกษตรและการจัดการทรัพยากร,0.0,True
images/augmented/G/73046003_aug3_blur_contrast.png,73046003,G,augmented,blur_contrast,date_of_birth,1997-06-03,0.6,False
images/augmented/G/73046003_aug3_blur_contrast.png,73046003,G,augmented,blur_contrast,admis_date,2021-01-11,0.8,False
images/augmented/G/73046003_aug4_perspective.png,73046003,G,augmented,perspective,student_id,73046003,0.0,True
images/augmented/G/73046003_aug4_perspective.png,73046003,G,augmented,perspective,prename,นาย,0.0,True
images/augmented/G/73046003_aug4_perspective.png,73046003,G,augmented,perspective,name,บัณฑิตกษ3เทคโนโลยีการเกษตร3,0.0,True
images/augmented/G/73046003_aug4_perspective.png,73046003,G,augmented,perspective,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/augmented/G/73046003_aug4_perspective.png,73046003,G,augmented,perspective,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046003_aug4_perspective.png,73046003,G,augmented,perspective,program,พัฒนาการเกษตรและการจัดการทรัพยากร,0.0,True
images/augmented/G/73046003_aug4_perspective.png,73046003,G,augmented,perspective,date_of_birth,1997-06-03,0.6,False
images/augmented/G/73046003_aug4_perspective.png,73046003,G,augmented,perspective,admis_date,2021-01-11,0.7,False
images/augmented/G/73046003_aug5_jpeg_dark.png,73046003,G,augmented,jpeg_dark,student_id,73046003,0.0,True
images/augmented/G/73046003_aug5_jpeg_dark.png,73046003,G,augmented,jpeg_dark,prename,นาย,0.0,True
images/augmented/G/73046003_aug5_jpeg_dark.png,73046003,G,augmented,jpeg_dark,name,บัณฑิตกษ3เทคโนโลยีการเกษตร3,0.0,True
images/augmented/G/73046003_aug5_jpeg_dark.png,73046003,G,augmented,jpeg_dark,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/augmented/G/73046003_aug5_jpeg_dark.png,73046003,G,augmented,jpeg_dark,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046003_aug5_jpeg_dark.png,73046003,G,augmented,jpeg_dark,program,พัฒนาการเกษตรและการจัดการทรัพยากร,0.0,True
images/augmented/G/73046003_aug5_jpeg_dark.png,73046003,G,augmented,jpeg_dark,date_of_birth,1997-06-03,0.6,False
images/augmented/G/73046003_aug5_jpeg_dark.png,73046003,G,augmented,jpeg_dark,admis_date,2021-01-11,0.8,False
images/original/G/73046007.png,73046007,G,original,none,student_id,73046007,0.0,True
images/original/G/73046007.png,73046007,G,original,none,prename,นาย,0.0,True
images/original/G/73046007.png,73046007,G,original,none,name,บัณฑิตกษ7เทคโนโลยีการเกษตร7,0.0,True
images/original/G/73046007.png,73046007,G,original,none,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/original/G/73046007.png,73046007,G,original,none,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/original/G/73046007.png,73046007,G,original,none,program,วิทยาศาสตร์การประมง,0.0,True
images/original/G/73046007.png,73046007,G,original,none,date_of_birth,1998-04-07,0.7,False
images/original/G/73046007.png,73046007,G,original,none,admis_date,2021-01-11,0.7,False
images/augmented/G/73046007_aug1_rotate_bright.png,73046007,G,augmented,rotate_bright,student_id,73046007,0.0,True
images/augmented/G/73046007_aug1_rotate_bright.png,73046007,G,augmented,rotate_bright,prename,นาย,0.0,True
images/augmented/G/73046007_aug1_rotate_bright.png,73046007,G,augmented,rotate_bright,name,บัณฑิตกษ7เทคโนโลยีการเกษตร7,0.0,True
images/augmented/G/73046007_aug1_rotate_bright.png,73046007,G,augmented,rotate_bright,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/augmented/G/73046007_aug1_rotate_bright.png,73046007,G,augmented,rotate_bright,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046007_aug1_rotate_bright.png,73046007,G,augmented,rotate_bright,program,วิทยาศาสตร์การประมง,0.0,True
images/augmented/G/73046007_aug1_rotate_bright.png,73046007,G,augmented,rotate_bright,date_of_birth,1998-04-07,0.7,False
images/augmented/G/73046007_aug1_rotate_bright.png,73046007,G,augmented,rotate_bright,admis_date,2021-01-11,0.8,False
images/augmented/G/73046007_aug2_noise.png,73046007,G,augmented,noise,student_id,73046007,0.0,True
images/augmented/G/73046007_aug2_noise.png,73046007,G,augmented,noise,prename,นาย,0.0,True
images/augmented/G/73046007_aug2_noise.png,73046007,G,augmented,noise,name,บัณฑิตกษ7เทคโนโลยีการเกษตร7,0.0,True
images/augmented/G/73046007_aug2_noise.png,73046007,G,augmented,noise,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/augmented/G/73046007_aug2_noise.png,73046007,G,augmented,noise,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046007_aug2_noise.png,73046007,G,augmented,noise,program,วิทยาศาสตร์การประมง,0.10526315789473684,True
images/augmented/G/73046007_aug2_noise.png,73046007,G,augmented,noise,date_of_birth,1998-04-07,0.6,False
images/augmented/G/73046007_aug2_noise.png,73046007,G,augmented,noise,admis_date,2021-01-11,0.7,False
images/augmented/G/73046007_aug3_blur_contrast.png,73046007,G,augmented,blur_contrast,student_id,73046007,0.0,True
images/augmented/G/73046007_aug3_blur_contrast.png,73046007,G,augmented,blur_contrast,prename,นาย,0.0,True
images/augmented/G/73046007_aug3_blur_contrast.png,73046007,G,augmented,blur_contrast,name,บัณฑิตกษ7เทคโนโลยีการเกษตร7,0.0,True
images/augmented/G/73046007_aug3_blur_contrast.png,73046007,G,augmented,blur_contrast,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/augmented/G/73046007_aug3_blur_contrast.png,73046007,G,augmented,blur_contrast,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046007_aug3_blur_contrast.png,73046007,G,augmented,blur_contrast,program,วิทยาศาสตร์การประมง,0.0,True
images/augmented/G/73046007_aug3_blur_contrast.png,73046007,G,augmented,blur_contrast,date_of_birth,1998-04-07,0.7,False
images/augmented/G/73046007_aug3_blur_contrast.png,73046007,G,augmented,blur_contrast,admis_date,2021-01-11,0.7,False
images/augmented/G/73046007_aug4_perspective.png,73046007,G,augmented,perspective,student_id,73046007,0.0,True
images/augmented/G/73046007_aug4_perspective.png,73046007,G,augmented,perspective,prename,นาย,0.0,True
images/augmented/G/73046007_aug4_perspective.png,73046007,G,augmented,perspective,name,บัณฑิตกษ7เทคโนโลยีการเกษตร7,0.0,True
images/augmented/G/73046007_aug4_perspective.png,73046007,G,augmented,perspective,faculty_name,คณะเทคโนโลยีการเกษตร,0.1,True
images/augmented/G/73046007_aug4_perspective.png,73046007,G,augmented,perspective,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046007_aug4_perspective.png,73046007,G,augmented,perspective,program,วิทยาศาสตร์การประมง,0.0,True
images/augmented/G/73046007_aug4_perspective.png,73046007,G,augmented,perspective,date_of_birth,1998-04-07,0.7,False
images/augmented/G/73046007_aug4_perspective.png,73046007,G,augmented,perspective,admis_date,2021-01-11,0.7,False
images/augmented/G/73046007_aug5_jpeg_dark.png,73046007,G,augmented,jpeg_dark,student_id,73046007,0.0,True
images/augmented/G/73046007_aug5_jpeg_dark.png,73046007,G,augmented,jpeg_dark,prename,นาย,0.0,True
images/augmented/G/73046007_aug5_jpeg_dark.png,73046007,G,augmented,jpeg_dark,name,บัณฑิตกษ7เทคโนโลยีการเกษตร7,0.0,True
images/augmented/G/73046007_aug5_jpeg_dark.png,73046007,G,augmented,jpeg_dark,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/augmented/G/73046007_aug5_jpeg_dark.png,73046007,G,augmented,jpeg_dark,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046007_aug5_jpeg_dark.png,73046007,G,augmented,jpeg_dark,program,วิทยาศาสตร์การประมง,0.0,True
images/augmented/G/73046007_aug5_jpeg_dark.png,73046007,G,augmented,jpeg_dark,date_of_birth,1998-04-07,0.7,False
images/augmented/G/73046007_aug5_jpeg_dark.png,73046007,G,augmented,jpeg_dark,admis_date,2021-01-11,0.7,False
images/original/G/73046011.png,73046011,G,original,none,student_id,73046011,0.0,True
images/original/G/73046011.png,73046011,G,original,none,prename,นางสาว,0.0,True
images/original/G/73046011.png,73046011,G,original,none,name,บัณฑิตกษ11เทคโนโลยีการเกษตร11,0.0,True
images/original/G/73046011.png,73046011,G,original,none,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/original/G/73046011.png,73046011,G,original,none,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/original/G/73046011.png,73046011,G,original,none,program,การสื่อสารและวิทยาการสารสนเทศทางการเกษตร,0.0,True
images/original/G/73046011.png,73046011,G,original,none,date_of_birth,1996-07-24,0.8,False
images/original/G/73046011.png,73046011,G,original,none,admis_date,2021-01-11,0.7,False
images/augmented/G/73046011_aug1_rotate_bright.png,73046011,G,augmented,rotate_bright,student_id,73046011,0.0,True
images/augmented/G/73046011_aug1_rotate_bright.png,73046011,G,augmented,rotate_bright,prename,นางสาว,0.0,True
images/augmented/G/73046011_aug1_rotate_bright.png,73046011,G,augmented,rotate_bright,name,บัณฑิตกษ11เทคโนโลยีการเกษตร11,0.0,True
images/augmented/G/73046011_aug1_rotate_bright.png,73046011,G,augmented,rotate_bright,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/augmented/G/73046011_aug1_rotate_bright.png,73046011,G,augmented,rotate_bright,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046011_aug1_rotate_bright.png,73046011,G,augmented,rotate_bright,program,การสื่อสารและวิทยาการสารสนเทศทางการเกษตร,0.0,True
images/augmented/G/73046011_aug1_rotate_bright.png,73046011,G,augmented,rotate_bright,date_of_birth,1996-07-24,0.8,False
images/augmented/G/73046011_aug1_rotate_bright.png,73046011,G,augmented,rotate_bright,admis_date,2021-01-11,0.7,False
images/augmented/G/73046011_aug2_noise.png,73046011,G,augmented,noise,student_id,73046011,0.0,True
images/augmented/G/73046011_aug2_noise.png,73046011,G,augmented,noise,prename,นางสาว,0.0,True
images/augmented/G/73046011_aug2_noise.png,73046011,G,augmented,noise,name,บัณฑิตกษ11เทคโนโลยีการเกษตร11,0.0,True
images/augmented/G/73046011_aug2_noise.png,73046011,G,augmented,noise,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/augmented/G/73046011_aug2_noise.png,73046011,G,augmented,noise,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046011_aug2_noise.png,73046011,G,augmented,noise,program,การสื่อสารและวิทยาการสารสนเทศทางการเกษตร,0.0,True
images/augmented/G/73046011_aug2_noise.png,73046011,G,augmented,noise,date_of_birth,1996-07-24,0.8,False
images/augmented/G/73046011_aug2_noise.png,73046011,G,augmented,noise,admis_date,2021-01-11,0.7,False
images/augmented/G/73046011_aug3_blur_contrast.png,73046011,G,augmented,blur_contrast,student_id,73046011,0.0,True
images/augmented/G/73046011_aug3_blur_contrast.png,73046011,G,augmented,blur_contrast,prename,นางสาว,0.0,True
images/augmented/G/73046011_aug3_blur_contrast.png,73046011,G,augmented,blur_contrast,name,บัณฑิตกษ11เทคโนโลยีการเกษตร11,0.0,True
images/augmented/G/73046011_aug3_blur_contrast.png,73046011,G,augmented,blur_contrast,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/augmented/G/73046011_aug3_blur_contrast.png,73046011,G,augmented,blur_contrast,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046011_aug3_blur_contrast.png,73046011,G,augmented,blur_contrast,program,การสื่อสารและวิทยาการสารสนเทศทางการเกษตร,0.0,True
images/augmented/G/73046011_aug3_blur_contrast.png,73046011,G,augmented,blur_contrast,date_of_birth,1996-07-24,0.8,False
images/augmented/G/73046011_aug3_blur_contrast.png,73046011,G,augmented,blur_contrast,admis_date,2021-01-11,0.7,False
images/augmented/G/73046011_aug4_perspective.png,73046011,G,augmented,perspective,student_id,73046011,0.0,True
images/augmented/G/73046011_aug4_perspective.png,73046011,G,augmented,perspective,prename,นางสาว,0.0,True
images/augmented/G/73046011_aug4_perspective.png,73046011,G,augmented,perspective,name,บัณฑิตกษ11เทคโนโลยีการเกษตร11,0.0,True
images/augmented/G/73046011_aug4_perspective.png,73046011,G,augmented,perspective,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/augmented/G/73046011_aug4_perspective.png,73046011,G,augmented,perspective,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046011_aug4_perspective.png,73046011,G,augmented,perspective,program,การสื่อสารและวิทยาการสารสนเทศทางการเกษตร,0.0,True
images/augmented/G/73046011_aug4_perspective.png,73046011,G,augmented,perspective,date_of_birth,1996-07-24,0.8,False
images/augmented/G/73046011_aug4_perspective.png,73046011,G,augmented,perspective,admis_date,2021-01-11,0.7,False
images/augmented/G/73046011_aug5_jpeg_dark.png,73046011,G,augmented,jpeg_dark,student_id,73046011,0.0,True
images/augmented/G/73046011_aug5_jpeg_dark.png,73046011,G,augmented,jpeg_dark,prename,นางสาว,0.0,True
images/augmented/G/73046011_aug5_jpeg_dark.png,73046011,G,augmented,jpeg_dark,name,บัณฑิตกษ11เทคโนโลยีการเกษตร11,0.0,True
images/augmented/G/73046011_aug5_jpeg_dark.png,73046011,G,augmented,jpeg_dark,faculty_name,คณะเทคโนโลยีการเกษตร,0.0,True
images/augmented/G/73046011_aug5_jpeg_dark.png,73046011,G,augmented,jpeg_dark,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/augmented/G/73046011_aug5_jpeg_dark.png,73046011,G,augmented,jpeg_dark,program,การสื่อสารและวิทยาการสารสนเทศทางการเกษตร,0.0,True
images/augmented/G/73046011_aug5_jpeg_dark.png,73046011,G,augmented,jpeg_dark,date_of_birth,1996-07-24,0.8,False
images/augmented/G/73046011_aug5_jpeg_dark.png,73046011,G,augmented,jpeg_dark,admis_date,2021-01-11,0.6,False
images/original/G/73056004.png,73056004,G,original,none,student_id,73056004,0.0,True
images/original/G/73056004.png,73056004,G,original,none,prename,นาย,0.0,True
images/original/G/73056004.png,73056004,G,original,none,name,บัณฑิตวท4วิทยาศาสตร์4,0.0,True
images/original/G/73056004.png,73056004,G,original,none,faculty_name,คณะวิทยาศาสตร์,0.21428571428571427,False
images/original/G/73056004.png,73056004,G,original,none,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
images/original/G/73056004.png,73056004,G,original,none,program,วิทยาการข้อมูลและการวิเคราะห์,0.13793103448275862,True
images/original/G/73056004.png,73056004,G,original,none,date_of_birth,1996-01-05,0.8,False
images/original/G/73056004.png,73056004,G,original,none,admis_date,2020-08-03,0.8,False
images/augmented/G/73056004_aug1_rotate_bright.png,73056004,G,augmented,rotate_bright,student_id,73056004,0.0,True
images/augmented/G/73056004_aug1_rotate_bright.png,73056004,G,augmented,rotate_bright,prename,นาย,0.0,True
images/augmented/G/73056004_aug1_rotate_bright.png,73056004,G,augmented,rotate_bright,name,บัณฑิตวท4วิทยาศาสตร์4,0.0,True
images/augmented/G/73056004_aug1_rotate_bright.png,73056004,G,augmented,rotate_bright,faculty_name,คณะวิทยาศาสตร์,0.21428571428571427,False
images/augmented/G/73056004_aug1_rotate_bright.png,73056004,G,augmented,rotate_bright,degree,วิทยาศาสตรมหาบัณฑิต,0.0,True
